date,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,subjectID
2018-01-03 15:26:20,432,Chocolate_mm,{},NaN,True,125.27,432,576,"[352, 135.5]",CENTER,True,/static/stim/Chocolate_mm.bmp,0,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,MrGoodbar,{},NaN,True,1573.88,432,576,"[352, 135.5]",CENTER,True,/static/stim/MrGoodbar.bmp,1,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Hersheymilk_several,{},NaN,True,2014.795,432,576,"[352, 135.5]",CENTER,True,/static/stim/Hersheymilk_several.bmp,2,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Laffytaffyred_one,{},NaN,True,2353.445,432,576,"[352, 135.5]",CENTER,True,/static/stim/Laffytaffyred_one.bmp,3,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,PringlesRed,{},NaN,True,2823.4,432,576,"[352, 135.5]",CENTER,True,/static/stim/PringlesRed.bmp,4,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,TeddyGrahamschocolate,{},NaN,True,3336.8,432,576,"[352, 135.5]",CENTER,True,/static/stim/TeddyGrahamschocolate.bmp,5,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,100grand_small,{},NaN,True,3803.36,432,576,"[352, 135.5]",CENTER,True,/static/stim/100grand_small.bmp,6,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,MrsFields,{},NaN,True,4401.02,432,576,"[352, 135.5]",CENTER,True,/static/stim/MrsFields.bmp,7,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Butterfinger,{},NaN,True,4805.715,432,576,"[352, 135.5]",CENTER,True,/static/stim/Butterfinger.bmp,8,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,RiceKrispyTreat_small,{},NaN,True,5087.83,432,576,"[352, 135.5]",CENTER,True,/static/stim/RiceKrispyTreat_small.bmp,9,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Jollyranchergreen,{},NaN,True,5961.96,432,576,"[352, 135.5]",CENTER,True,/static/stim/Jollyranchergreen.bmp,10,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Slimjim,{},NaN,True,6414.8,432,576,"[352, 135.5]",CENTER,True,/static/stim/Slimjim.bmp,11,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Keeblerfudgestripes,{},NaN,True,7180.105,432,576,"[352, 135.5]",CENTER,True,/static/stim/Keeblerfudgestripes.bmp,12,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Dots_one,{},NaN,True,7748.04,432,576,"[352, 135.5]",CENTER,True,/static/stim/Dots_one.bmp,13,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Goldfish,{},NaN,True,8004.29,432,576,"[352, 135.5]",CENTER,True,/static/stim/Goldfish.bmp,14,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Cheese_PeanutButterCrackers,{},NaN,True,8255.04,432,576,"[352, 135.5]",CENTER,True,/static/stim/Cheese_PeanutButterCrackers.bmp,15,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Hersheykisses,{},NaN,True,8536.805,432,576,"[352, 135.5]",CENTER,True,/static/stim/Hersheykisses.bmp,16,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,TootsieRolls,{},NaN,True,9030.3,432,576,"[352, 135.5]",CENTER,True,/static/stim/TootsieRolls.bmp,17,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Oreos,{},NaN,True,9351.955,432,576,"[352, 135.5]",CENTER,True,/static/stim/Oreos.bmp,18,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Granolabar,{},NaN,True,9623.86,432,576,"[352, 135.5]",CENTER,True,/static/stim/Granolabar.bmp,19,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Doritosranch,{},NaN,True,10124.65,432,576,"[352, 135.5]",CENTER,True,/static/stim/Doritosranch.bmp,20,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Nutterbutter,{},NaN,True,10536.71,432,576,"[352, 135.5]",CENTER,True,/static/stim/Nutterbutter.bmp,21,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,RitzBitz2,{},NaN,True,10863.42,432,576,"[352, 135.5]",CENTER,True,/static/stim/RitzBitz2.bmp,22,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Almondjoy,{},NaN,True,11167.625,432,576,"[352, 135.5]",CENTER,True,/static/stim/Almondjoy.bmp,23,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,PeanutMMs,{},NaN,True,11441.63,432,576,"[352, 135.5]",CENTER,True,/static/stim/PeanutMMs.bmp,24,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Ghiradelli_milk_Almonds,{},NaN,True,11740.64,432,576,"[352, 135.5]",CENTER,True,/static/stim/Ghiradelli_milk_Almonds.bmp,25,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Skittles,{},NaN,True,13056.67,432,576,"[352, 135.5]",CENTER,True,/static/stim/Skittles.bmp,26,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,3Musketeers,{},NaN,True,13405.075,432,576,"[352, 135.5]",CENTER,True,/static/stim/3Musketeers.bmp,27,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Riprolls,{},NaN,True,13664.17,432,576,"[352, 135.5]",CENTER,True,/static/stim/Riprolls.bmp,28,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Milkduds,{},NaN,True,14002.155,432,576,"[352, 135.5]",CENTER,True,/static/stim/Milkduds.bmp,29,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Reeses,{},NaN,True,14458.795,432,576,"[352, 135.5]",CENTER,True,/static/stim/Reeses.bmp,30,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Cheezits,{},NaN,True,14849.71,432,576,"[352, 135.5]",CENTER,True,/static/stim/Cheezits.bmp,31,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Snickers,{},NaN,True,15364.405,432,576,"[352, 135.5]",CENTER,True,/static/stim/Snickers.bmp,32,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Twix,{},NaN,True,15759.13,432,576,"[352, 135.5]",CENTER,True,/static/stim/Twix.bmp,33,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Cheetos,{},NaN,True,16236.075,432,576,"[352, 135.5]",CENTER,True,/static/stim/Cheetos.bmp,34,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,FlamingCheetos,{},NaN,True,16672.23,432,576,"[352, 135.5]",CENTER,True,/static/stim/FlamingCheetos.bmp,35,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,WheatThins,{},NaN,True,17318.25,432,576,"[352, 135.5]",CENTER,True,/static/stim/WheatThins.bmp,36,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,BabyRuth,{},NaN,True,17627.23,432,576,"[352, 135.5]",CENTER,True,/static/stim/BabyRuth.bmp,37,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Lollipopred,{},NaN,True,17919.495,432,576,"[352, 135.5]",CENTER,True,/static/stim/Lollipopred.bmp,38,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,PopTartsStrawberry,{},NaN,True,18136.255,432,576,"[352, 135.5]",CENTER,True,/static/stim/PopTartsStrawberry.bmp,39,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Funyuns_small,{},NaN,True,19575.995,432,576,"[352, 135.5]",CENTER,True,/static/stim/Funyuns_small.bmp,40,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,PayDay,{},NaN,True,19941.645,432,576,"[352, 135.5]",CENTER,True,/static/stim/PayDay.bmp,41,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,starburst,{},NaN,True,20287.94,432,576,"[352, 135.5]",CENTER,True,/static/stim/starburst.bmp,42,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,ChipsAhoy_small,{},NaN,True,20643.205,432,576,"[352, 135.5]",CENTER,True,/static/stim/ChipsAhoy_small.bmp,43,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Ghiradelli_milk,{},NaN,True,21144.61,432,576,"[352, 135.5]",CENTER,True,/static/stim/Ghiradelli_milk.bmp,44,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,FamousAmos_small,{},NaN,True,21571.665,432,576,"[352, 135.5]",CENTER,True,/static/stim/FamousAmos_small.bmp,45,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Ruffles,{},NaN,True,21911.525,432,576,"[352, 135.5]",CENTER,True,/static/stim/Ruffles.bmp,46,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,SourSkittles,{},NaN,True,22169.485,432,576,"[352, 135.5]",CENTER,True,/static/stim/SourSkittles.bmp,47,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Crunch,{},NaN,True,22473.545,432,576,"[352, 135.5]",CENTER,True,/static/stim/Crunch.bmp,48,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Sourpatch,{},NaN,True,22671.775,432,576,"[352, 135.5]",CENTER,True,/static/stim/Sourpatch.bmp,49,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Laysclassic,{},NaN,True,23871.03,432,576,"[352, 135.5]",CENTER,True,/static/stim/Laysclassic.bmp,50,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Milano,{},NaN,True,24290.67,432,576,"[352, 135.5]",CENTER,True,/static/stim/Milano.bmp,51,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Toberlorone,{},NaN,True,24774.395,432,576,"[352, 135.5]",CENTER,True,/static/stim/Toberlorone.bmp,52,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,AnimalCrackers,{},NaN,True,25089.26,432,576,"[352, 135.5]",CENTER,True,/static/stim/AnimalCrackers.bmp,53,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,MilkyWay,{},NaN,True,25445.185,432,576,"[352, 135.5]",CENTER,True,/static/stim/MilkyWay.bmp,54,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,KitKat_small,{},NaN,True,25705.7,432,576,"[352, 135.5]",CENTER,True,/static/stim/KitKat_small.bmp,55,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,FigNewton_small,{},NaN,True,25957.095,432,576,"[352, 135.5]",CENTER,True,/static/stim/FigNewton_small.bmp,56,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Whatchamacallit,{},NaN,True,26172.64,432,576,"[352, 135.5]",CENTER,True,/static/stim/Whatchamacallit.bmp,57,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,CheesyDoritos,{},NaN,True,26624.49,432,576,"[352, 135.5]",CENTER,True,/static/stim/CheesyDoritos.bmp,58,576,0.8,MDMMT0012
2018-01-03 15:26:20,432,Fritos,{},NaN,True,26908.1,432,576,"[352, 135.5]",CENTER,True,/static/stim/Fritos.bmp,59,576,0.8,MDMMT0012
